z,m_b_mean,m_b_sigma,dm_b_dz_mean,dm_b_dz_sigma
1.297,25.438516581768503,0.07525547871094643,-1.1487882390434607,3.3581135587079594
1.33,25.504411033711037,0.07669670139886223,-0.4320181615315379,3.2952836309398137
1.332,25.50834622145253,0.0767869357898868,-0.38706657722287957,3.2915262974097157
1.346,25.535710269582026,0.07742865402384366,-0.06778502090867689,3.2654498134339214
1.364,25.570431966881014,0.07828098244976565,0.35422849955330543,3.2326137452738384
1.396,25.630920442708963,0.07987824135726099,1.1345488096722247,3.176745050995336
1.42,25.67528373297766,0.08115016351907142,1.7432797736643346,3.137515543182755
1.446,25.722412105225047,0.08260386876379626,2.4236433938202357,3.0981997670848584
1.452,25.733153954657464,0.0829508532968608,2.5835618295878784,3.0896561716607325
1.47,25.76508532170042,0.0840181839157843,3.069526017078536,3.065332507557693
1.518,25.84815028445321,0.08706051016463297,4.407513343033933,3.0112321526288213
1.54,25.885248834052394,0.0885506274498882,5.0392545937743565,2.9923305193516407
1.55,25.901916997933675,0.08924769675612788,5.3299001530356875,2.9850800482987645
1.59,25.96741103817435,0.09215722098537932,6.512425136054959,2.965040843631402
1.85,26.35277845372743,0.11505216340790565,14.709461640557807,3.2343974969328855
1.88,26.393316469892067,0.11802563864536733,15.685643456072276,3.3099413264185453
2.06,26.62232038959399,0.1365936899850723,21.550330683664537,3.915748487748736
2.09,26.65831254042332,0.1397570790963606,22.521229779764088,4.037446112385666
2.092,26.66069151408163,0.13996825084902598,22.585829689237443,4.045729398038914
2.1258,26.70051701940681,0.1435401888910904,23.674873067217572,4.188716831801816
2.15,26.728600033639022,0.14609910213090854,24.45117783132059,4.294353701015322
2.2335,26.822860621874664,0.15490828401385404,27.10372110959777,4.67669177700363
2.2491,26.840035242284447,0.1565466014108402,27.594263816080748,4.7507753439215605
2.2649,26.85729523893368,0.1582024359272848,28.08933601385588,4.826546329833665
2.34,26.93753983109467,0.16601278599980399,30.416655092044845,5.195569136779876
2.35,26.948007907103538,0.16704397450314853,30.723154403550474,5.245672822153487
2.36,26.958426447482267,0.1680728270261596,31.028819979420618,5.295974890386528
2.3633,26.961853770795507,0.16841182248329656,31.129504905183737,5.312616667509795
2.3999,26.999512003663984,0.17215319408624075,32.23992789642025,5.498491162560268
2.403,27.002672187592154,0.17246847341045535,32.33344398569655,5.514337459853748
2.4504,27.050434085012427,0.17725554687105533,33.75260989212652,5.758376771808272
2.4536,27.053621333098384,0.17757636080063677,33.847681672945065,5.774959969048176
2.53,27.12837013739055,0.18514006118588172,36.088954811614464,6.17412325882061
2.61,27.20399115373456,0.19284847407588207,38.37522493168024,6.596923939329113
2.6347,27.22681821222934,0.19518184040044612,39.06823714447756,6.728080909900404
2.7322,27.31465186466284,0.20416720617732903,41.74331226232955,7.247022101647246
2.74,27.321527141619235,0.20487015492828414,41.9531122149145,7.288558514567304
2.7624,27.34115091195073,0.20687557860209496,42.55213075052459,7.407814062611853
2.77,27.34776871819789,0.20755149022060573,42.754193753146374,7.448261971610305
2.8209,27.391575554291325,0.21201915685000075,44.092111347159445,7.718865883657755
2.8324,27.401351027929568,0.21301422831518121,44.3906845792979,7.779912557135525
2.941,27.491541289282786,0.22214927569141,47.14298957922899,8.353879105414283
3.01,27.546938583934907,0.22770723220294312,48.828847627676936,8.71541620200711
3.12,27.632394030397606,0.23617627131537783,51.41694753450623,9.285200094412879
3.263,27.73860782005616,0.24648376358986637,54.603092366391614,10.011456864784552
3.35,27.800727459976734,0.2523798007598515,56.446007879427036,10.444264641659533
3.39,27.82869000950745,0.25499860815280495,57.26979058152135,10.640803734484118
3.399,27.83493114523024,0.255580001402141,57.45313153897999,10.684806584140844
3.48,27.890290041790102,0.26068541733594597,59.07050705046628,11.077148868969223
3.595,27.96648107464476,0.2675530667756565,61.26836930250698,11.622506188302667
